date,id1,id2,object,value,event,devices
2021-12-29 15:20:01,330,3,деликатесы,3.8,Температура в пределах допустимого,sensor_3
2021-12-29 15:50:01,331,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-29 15:55:02,332,7,сырое мясо,4.8,Температура вышла за пределы допустимого,sensor_7
2021-12-29 16:05:01,333,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-29 16:10:01,334,4,горка возле первой кассы,4.5,Температура вышла за пределы допустимого,sensor_4
2021-12-29 16:15:01,335,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 16:20:00,336,1,полукопченые колбасы,4.4,Температура в пределах допустимого,sensor_1
2021-12-29 16:30:00,337,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 16:30:01,338,6,молочный накопитель правый,6.1,Температура вышла за пределы допустимого,sensor_6
2021-12-29 16:40:01,339,1,полукопченые колбасы,4.1,Температура в пределах допустимого,sensor_1
2021-12-29 16:40:01,340,6,молочный накопитель правый,4.5,Температура в пределах допустимого,sensor_6
2021-12-29 16:50:01,341,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 16:50:01,342,7,сырое мясо,5.8,Температура вышла за пределы допустимого,sensor_7
2021-12-29 16:55:00,343,1,полукопченые колбасы,5.4,Температура в пределах допустимого,sensor_1
2021-12-29 17:10:00,344,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 17:15:01,345,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-29 17:20:01,346,4,горка возле первой кассы,3.7,Температура в пределах допустимого,sensor_4
2021-12-29 17:25:01,347,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2021-12-29 17:35:01,348,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 17:45:01,349,1,полукопченые колбасы,4,Температура в пределах допустимого,sensor_1
2021-12-29 17:55:01,350,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 18:05:01,351,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2021-12-29 18:15:01,352,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 18:25:02,353,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2021-12-29 19:00:01,354,1,полукопченые колбасы,5,Температура в пределах допустимого,sensor_1
2021-12-29 19:10:00,355,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 19:25:00,356,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2021-12-29 19:35:01,357,7,сырое мясо,5.6,Температура вышла за пределы допустимого,sensor_7
2021-12-29 19:45:01,358,6,молочный накопитель правый,6.1,Температура вышла за пределы допустимого,sensor_6
2021-12-29 19:50:01,359,1,полукопченые колбасы,4.8,Температура в пределах допустимого,sensor_1
2021-12-29 19:50:01,360,6,молочный накопитель правый,3.7,Температура в пределах допустимого,sensor_6
2021-12-29 20:05:01,361,4,горка возле первой кассы,4.5,Температура вышла за пределы допустимого,sensor_4
2021-12-29 20:25:01,362,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-29 20:30:01,363,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 21:05:01,364,4,горка возле первой кассы,4,Температура в пределах допустимого,sensor_4
2021-12-29 21:40:01,365,3,деликатесы,7.4,Температура вышла за пределы допустимого,sensor_3
2021-12-29 21:45:00,366,3,деликатесы,3.3,Температура в пределах допустимого,sensor_3
2021-12-29 21:55:00,367,1,полукопченые колбасы,5.3,Температура в пределах допустимого,sensor_1
2021-12-29 22:05:01,368,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-29 22:20:01,369,6,молочный накопитель правый,7.6,Температура вышла за пределы допустимого,sensor_6
2021-12-29 22:25:01,370,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2021-12-29 22:30:01,371,2,вареные колбасы,7.8,Температура вышла за пределы допустимого,sensor_2
2021-12-29 22:50:01,372,6,молочный накопитель правый,5.4,Температура в пределах допустимого,sensor_6
2021-12-29 23:20:01,373,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-29 23:30:01,374,2,вареные колбасы,5.8,Температура в пределах допустимого,sensor_2
2021-12-30 00:40:01,375,1,полукопченые колбасы,5.6,Температура в пределах допустимого,sensor_1
2021-12-30 00:50:00,376,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 01:05:01,377,4,горка возле первой кассы,4.5,Температура вышла за пределы допустимого,sensor_4
2021-12-30 01:05:01,378,6,молочный накопитель правый,8.6,Температура вышла за пределы допустимого,sensor_6
2021-12-30 01:15:00,379,4,горка возле первой кассы,4,Температура в пределах допустимого,sensor_4
2021-12-30 01:15:01,380,7,сырое мясо,4.9,Температура вышла за пределы допустимого,sensor_7
2021-12-30 01:50:01,381,6,молочный накопитель правый,5.5,Температура в пределах допустимого,sensor_6
2021-12-30 02:15:01,382,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-30 02:40:01,383,2,вареные колбасы,7.8,Температура вышла за пределы допустимого,sensor_2
2021-12-30 03:25:01,384,3,деликатесы,7.4,Температура вышла за пределы допустимого,sensor_3
2021-12-30 03:30:01,385,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2021-12-30 03:45:01,386,3,деликатесы,4.3,Температура в пределах допустимого,sensor_3
2021-12-30 04:10:01,387,6,молочный накопитель правый,9,Температура вышла за пределы допустимого,sensor_6
2021-12-30 04:20:01,388,4,горка возле первой кассы,5.3,Температура вышла за пределы допустимого,sensor_4
2021-12-30 04:20:01,389,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2021-12-30 04:35:01,390,1,полукопченые колбасы,3,Температура в пределах допустимого,sensor_1
2021-12-30 04:35:01,391,4,горка возле первой кассы,3.8,Температура в пределах допустимого,sensor_4
2021-12-30 04:35:01,392,6,молочный накопитель правый,5.9,Температура в пределах допустимого,sensor_6
2021-12-30 05:15:01,393,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 05:20:01,394,7,сырое мясо,3.6,Температура в пределах допустимого,sensor_7
2021-12-30 05:25:01,395,1,полукопченые колбасы,2.6,Температура в пределах допустимого,sensor_1
2021-12-30 05:40:01,396,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 05:50:01,397,1,полукопченые колбасы,5,Температура в пределах допустимого,sensor_1
2021-12-30 06:10:01,398,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 06:30:01,399,3,деликатесы,7.2,Температура вышла за пределы допустимого,sensor_3
2021-12-30 06:35:01,400,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2021-12-30 06:50:01,401,6,молочный накопитель правый,7.8,Температура вышла за пределы допустимого,sensor_6
2021-12-30 06:55:01,402,3,деликатесы,5.4,Температура в пределах допустимого,sensor_3
2021-12-30 07:10:01,403,1,полукопченые колбасы,4.2,Температура в пределах допустимого,sensor_1
2021-12-30 07:10:01,404,6,молочный накопитель правый,3.7,Температура в пределах допустимого,sensor_6
2021-12-30 07:25:01,405,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2021-12-30 07:25:01,406,5,молочная продукция,6.4,Температура вышла за пределы допустимого,sensor_5
2021-12-30 07:30:01,407,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2021-12-30 07:35:01,408,5,молочная продукция,4.1,Температура в пределах допустимого,sensor_5
2021-12-30 07:40:01,409,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 07:45:00,410,1,полукопченые колбасы,2,Температура в пределах допустимого,sensor_1
2021-12-30 08:15:01,411,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-30 08:30:01,412,1,полукопченые колбасы,6.1,Температура вышла за пределы допустимого,sensor_1
2021-12-30 08:35:00,413,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2021-12-30 09:20:01,414,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 09:55:01,415,3,деликатесы,6.5,Температура вышла за пределы допустимого,sensor_3
2021-12-30 09:55:01,416,6,молочный накопитель правый,8.2,Температура вышла за пределы допустимого,sensor_6
2021-12-30 10:05:00,417,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2021-12-30 10:05:00,418,3,деликатесы,3.3,Температура в пределах допустимого,sensor_3
2021-12-30 10:05:01,419,6,молочный накопитель правый,3.6,Температура в пределах допустимого,sensor_6
2021-12-30 10:20:00,420,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 10:30:01,421,1,полукопченые колбасы,4.8,Температура в пределах допустимого,sensor_1
2021-12-30 10:35:01,422,2,вареные колбасы,8,Температура вышла за пределы допустимого,sensor_2
2021-12-30 10:40:01,423,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2021-12-30 11:05:01,424,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 11:10:01,425,1,полукопченые колбасы,4.3,Температура в пределах допустимого,sensor_1
2021-12-30 11:10:01,426,2,вареные колбасы,5.8,Температура в пределах допустимого,sensor_2
2021-12-30 11:20:01,427,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-30 11:35:01,428,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 12:50:01,429,3,деликатесы,7.2,Температура вышла за пределы допустимого,sensor_3
2021-12-30 12:50:01,430,4,горка возле первой кассы,5.3,Температура вышла за пределы допустимого,sensor_4
2021-12-30 12:55:01,431,6,молочный накопитель правый,7.9,Температура вышла за пределы допустимого,sensor_6
2021-12-30 13:00:01,432,4,горка возле первой кассы,3.6,Температура в пределах допустимого,sensor_4
2021-12-30 13:10:01,433,3,деликатесы,6,Температура в пределах допустимого,sensor_3
2021-12-30 13:30:00,434,1,полукопченые колбасы,4.7,Температура в пределах допустимого,sensor_1
2021-12-30 13:30:01,435,6,молочный накопитель правый,4,Температура в пределах допустимого,sensor_6
2021-12-30 13:35:01,436,7,сырое мясо,5.8,Температура вышла за пределы допустимого,sensor_7
2021-12-30 13:40:01,437,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 13:45:00,438,1,полукопченые колбасы,4.2,Температура в пределах допустимого,sensor_1
2021-12-30 14:10:00,439,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 14:20:01,440,1,полукопченые колбасы,2.9,Температура в пределах допустимого,sensor_1
2021-12-30 14:20:01,441,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-30 14:35:00,442,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 14:45:01,443,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2021-12-30 14:55:01,444,1,полукопченые колбасы,5.5,Температура в пределах допустимого,sensor_1
2021-12-30 15:05:01,445,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 15:10:01,446,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2021-12-30 15:35:01,447,7,сырое мясо,5.4,Температура вышла за пределы допустимого,sensor_7
2021-12-30 16:00:01,448,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2021-12-30 16:15:01,449,6,молочный накопитель правый,8.2,Температура вышла за пределы допустимого,sensor_6
2021-12-30 16:20:01,450,1,полукопченые колбасы,5.4,Температура в пределах допустимого,sensor_1
2021-12-30 16:20:01,451,6,молочный накопитель правый,4,Температура в пределах допустимого,sensor_6
2021-12-30 16:30:00,452,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 16:45:01,453,1,полукопченые колбасы,4.5,Температура в пределах допустимого,sensor_1
2021-12-30 16:50:01,454,7,сырое мясо,6.2,Температура вышла за пределы допустимого,sensor_7
2021-12-30 16:55:00,455,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 17:15:01,456,1,полукопченые колбасы,3.7,Температура в пределах допустимого,sensor_1
2021-12-30 17:15:01,457,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-30 17:30:01,458,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 17:40:01,459,1,полукопченые колбасы,3.1,Температура в пределах допустимого,sensor_1
2021-12-30 17:55:01,460,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 18:15:01,461,7,сырое мясо,4.3,Температура вышла за пределы допустимого,sensor_7
2021-12-30 18:20:01,462,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-30 18:45:00,463,2,вареные колбасы,8.6,Температура вышла за пределы допустимого,sensor_2
2021-12-30 18:55:01,464,6,молочный накопитель правый,8,Температура вышла за пределы допустимого,sensor_6
2021-12-30 19:00:01,465,3,деликатесы,6.9,Температура вышла за пределы допустимого,sensor_3
2021-12-30 19:10:00,466,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2021-12-30 19:10:00,467,3,деликатесы,2.8,Температура в пределах допустимого,sensor_3
2021-12-30 19:10:01,468,6,молочный накопитель правый,4.2,Температура в пределах допустимого,sensor_6
2021-12-30 19:25:01,469,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2021-12-30 19:25:01,470,7,сырое мясо,6.1,Температура вышла за пределы допустимого,sensor_7
2021-12-30 19:35:00,471,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 20:00:00,472,1,полукопченые колбасы,4.6,Температура в пределах допустимого,sensor_1
2021-12-30 20:10:00,473,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 20:25:01,474,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-30 20:55:01,475,3,деликатесы,,Температура вышла за пределы допустимого,sensor_3
2021-12-30 20:55:01,476,4,горка возле первой кассы,6.5,Температура вышла за пределы допустимого,sensor_4
2021-12-30 21:00:01,477,4,горка возле первой кассы,3.5,Температура в пределах допустимого,sensor_4
2021-12-30 21:10:01,478,3,деликатесы,6,Температура в пределах допустимого,sensor_3
2021-12-30 21:20:01,479,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-30 21:25:01,480,7,сырое мясо,4.1,Температура вышла за пределы допустимого,sensor_7
2021-12-30 21:30:01,481,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 21:30:01,482,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-30 22:25:01,483,7,сырое мясо,6.1,Температура вышла за пределы допустимого,sensor_7
2021-12-30 22:35:00,484,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-30 22:40:01,485,2,вареные колбасы,7.7,Температура вышла за пределы допустимого,sensor_2
2021-12-30 23:10:01,486,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-30 23:15:00,487,1,полукопченые колбасы,5.2,Температура в пределах допустимого,sensor_1
2021-12-30 23:15:00,488,2,вареные колбасы,5.9,Температура в пределах допустимого,sensor_2
2021-12-30 23:20:01,489,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-31 00:15:01,490,7,сырое мясо,5.1,Температура вышла за пределы допустимого,sensor_7
2021-12-31 00:30:01,491,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-31 00:35:01,492,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 01:05:01,493,5,молочная продукция,8.6,Температура вышла за пределы допустимого,sensor_5
2021-12-31 01:20:01,494,7,сырое мясо,6.2,Температура вышла за пределы допустимого,sensor_7
2021-12-31 01:25:00,495,5,молочная продукция,5.8,Температура в пределах допустимого,sensor_5
2021-12-31 01:30:01,496,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-31 02:20:01,497,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 02:20:01,498,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-31 02:35:01,499,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2021-12-31 02:45:01,500,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-31 03:20:01,501,7,сырое мясо,5,Температура вышла за пределы допустимого,sensor_7
2021-12-31 03:30:00,502,2,вареные колбасы,5.3,Температура в пределах допустимого,sensor_2
2021-12-31 03:35:01,503,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-31 03:45:01,504,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2021-12-31 04:15:01,505,5,молочная продукция,7.4,Температура вышла за пределы допустимого,sensor_5
2021-12-31 04:25:01,506,5,молочная продукция,5.8,Температура в пределах допустимого,sensor_5
2021-12-31 04:25:01,507,7,сырое мясо,6.4,Температура вышла за пределы допустимого,sensor_7
2021-12-31 04:35:01,508,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2021-12-31 05:15:01,509,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 05:20:01,510,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-31 05:25:00,511,1,полукопченые колбасы,4.6,Температура в пределах допустимого,sensor_1
2021-12-31 06:05:00,512,1,полукопченые колбасы,6.6,Температура вышла за пределы допустимого,sensor_1
2021-12-31 06:25:01,513,7,сырое мясо,5,Температура вышла за пределы допустимого,sensor_7
2021-12-31 06:35:00,514,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-31 06:40:01,515,2,вареные колбасы,7.8,Температура вышла за пределы допустимого,sensor_2
2021-12-31 06:55:01,516,5,молочная продукция,7.6,Температура вышла за пределы допустимого,sensor_5
2021-12-31 07:05:01,517,5,молочная продукция,3.5,Температура в пределах допустимого,sensor_5
2021-12-31 07:20:01,518,7,сырое мясо,5.8,Температура вышла за пределы допустимого,sensor_7
2021-12-31 07:35:00,519,1,полукопченые колбасы,5.9,Температура в пределах допустимого,sensor_1
2021-12-31 07:35:00,520,2,вареные колбасы,5.3,Температура в пределах допустимого,sensor_2
2021-12-31 08:10:01,521,4,горка возле первой кассы,5,Температура вышла за пределы допустимого,sensor_4
2021-12-31 08:15:00,522,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 08:15:01,523,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-31 08:45:01,524,3,деликатесы,6.5,Температура вышла за пределы допустимого,sensor_3
2021-12-31 08:55:01,525,3,деликатесы,6,Температура в пределах допустимого,sensor_3
2021-12-31 08:55:01,526,4,горка возле первой кассы,3.8,Температура в пределах допустимого,sensor_4
2021-12-31 09:55:01,527,6,молочный накопитель правый,8,Температура вышла за пределы допустимого,sensor_6
2021-12-31 10:05:01,528,6,молочный накопитель правый,3.9,Температура в пределах допустимого,sensor_6
2021-12-31 10:20:01,529,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2021-12-31 10:45:01,530,1,полукопченые колбасы,5.5,Температура в пределах допустимого,sensor_1
2021-12-31 10:45:01,531,2,вареные колбасы,8.1,Температура вышла за пределы допустимого,sensor_2
2021-12-31 11:00:01,532,4,горка возле первой кассы,4.9,Температура вышла за пределы допустимого,sensor_4
2021-12-31 11:15:01,533,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2021-12-31 11:15:01,534,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2021-12-31 11:30:01,535,4,горка возле первой кассы,3,Температура в пределах допустимого,sensor_4
2021-12-31 11:40:01,536,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2021-12-31 12:20:01,537,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2021-12-31 12:20:01,538,4,горка возле первой кассы,4.4,Температура вышла за пределы допустимого,sensor_4
2021-12-31 12:45:01,539,5,молочная продукция,7.6,Температура вышла за пределы допустимого,sensor_5
2021-12-31 12:55:01,540,1,полукопченые колбасы,6.7,Температура вышла за пределы допустимого,sensor_1
2021-12-31 13:05:01,541,4,горка возле первой кассы,3.9,Температура в пределах допустимого,sensor_4
2021-12-31 13:05:01,542,5,молочная продукция,4.3,Температура в пределах допустимого,sensor_5
2021-12-31 13:15:00,543,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2021-12-31 14:15:01,544,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2021-12-31 14:35:01,545,1,полукопченые колбасы,4,Температура в пределах допустимого,sensor_1
2021-12-31 14:45:01,546,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 14:50:01,547,2,вареные колбасы,7.8,Температура вышла за пределы допустимого,sensor_2
2021-12-31 14:55:00,548,1,полукопченые колбасы,4.3,Температура в пределах допустимого,sensor_1
2021-12-31 15:05:00,549,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 15:15:01,550,2,вареные колбасы,5.8,Температура в пределах допустимого,sensor_2
2021-12-31 15:50:01,551,6,молочный накопитель правый,8.2,Температура вышла за пределы допустимого,sensor_6
2021-12-31 16:05:01,552,1,полукопченые колбасы,5.6,Температура в пределах допустимого,sensor_1
2021-12-31 16:05:01,553,6,молочный накопитель правый,4.1,Температура в пределах допустимого,sensor_6
2021-12-31 16:20:01,554,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 16:25:00,555,4,горка возле первой кассы,6.3,Температура вышла за пределы допустимого,sensor_4
2021-12-31 16:40:01,556,1,полукопченые колбасы,5.7,Температура в пределах допустимого,sensor_1
2021-12-31 16:40:01,557,7,сырое мясо,6.4,Температура вышла за пределы допустимого,sensor_7
2021-12-31 16:50:01,558,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 16:50:01,559,4,горка возле первой кассы,3.9,Температура в пределах допустимого,sensor_4
2021-12-31 16:55:01,560,1,полукопченые колбасы,5,Температура в пределах допустимого,sensor_1
2021-12-31 17:05:01,561,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 17:15:01,562,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-31 17:20:01,563,1,полукопченые колбасы,4.7,Температура в пределах допустимого,sensor_1
2021-12-31 17:35:01,564,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 17:45:01,565,1,полукопченые колбасы,5.1,Температура в пределах допустимого,sensor_1
2021-12-31 18:10:00,566,1,полукопченые колбасы,,Температура вышла за пределы допустимого,sensor_1
2021-12-31 18:10:01,567,7,сырое мясо,4.5,Температура вышла за пределы допустимого,sensor_7
2021-12-31 18:15:01,568,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-31 18:40:01,569,2,вареные колбасы,8.1,Температура вышла за пределы допустимого,sensor_2
2021-12-31 18:45:01,570,6,молочный накопитель правый,8,Температура вышла за пределы допустимого,sensor_6
2021-12-31 18:55:01,571,3,деликатесы,7.6,Температура вышла за пределы допустимого,sensor_3
2021-12-31 19:05:02,572,7,сырое мясо,5.3,Температура вышла за пределы допустимого,sensor_7
2021-12-31 19:30:01,573,3,деликатесы,3.5,Температура в пределах допустимого,sensor_3
2021-12-31 19:30:01,574,6,молочный накопитель правый,3.8,Температура в пределах допустимого,sensor_6
2021-12-31 19:35:01,575,2,вареные колбасы,5.6,Температура в пределах допустимого,sensor_2
2021-12-31 20:15:01,576,4,горка возле первой кассы,5.9,Температура вышла за пределы допустимого,sensor_4
2021-12-31 20:20:01,577,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-31 20:50:01,578,4,горка возле первой кассы,3.8,Температура в пределах допустимого,sensor_4
2021-12-31 21:10:01,579,7,сырое мясо,4.1,Температура вышла за пределы допустимого,sensor_7
2021-12-31 21:15:01,580,7,сырое мясо,3.7,Температура в пределах допустимого,sensor_7
2021-12-31 21:55:01,581,6,молочный накопитель правый,7.7,Температура вышла за пределы допустимого,sensor_6
2021-12-31 22:10:01,582,7,сырое мясо,5.4,Температура вышла за пределы допустимого,sensor_7
2021-12-31 22:20:01,583,6,молочный накопитель правый,6,Температура в пределах допустимого,sensor_6
2021-12-31 22:35:01,584,3,деликатесы,6.8,Температура вышла за пределы допустимого,sensor_3
2021-12-31 22:45:01,585,2,вареные колбасы,8.2,Температура вышла за пределы допустимого,sensor_2
2021-12-31 22:50:01,586,3,деликатесы,5.7,Температура в пределах допустимого,sensor_3
2021-12-31 23:15:01,587,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2021-12-31 23:40:01,588,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2022-01-01 00:30:01,589,4,горка возле первой кассы,6.1,Температура вышла за пределы допустимого,sensor_4
2022-01-01 00:35:01,590,2,вареные колбасы,6.5,Температура вышла за пределы допустимого,sensor_2
2022-01-01 00:40:00,591,2,вареные колбасы,5.5,Температура в пределах допустимого,sensor_2
2022-01-01 00:45:01,592,4,горка возле первой кассы,3.8,Температура в пределах допустимого,sensor_4
2022-01-01 01:00:01,593,6,молочный накопитель правый,7.8,Температура вышла за пределы допустимого,sensor_6
2022-01-01 01:15:01,594,7,сырое мясо,5.9,Температура вышла за пределы допустимого,sensor_7
2022-01-01 01:20:01,595,6,молочный накопитель правый,5.8,Температура в пределах допустимого,sensor_6
2022-01-01 01:25:01,596,3,деликатесы,7.1,Температура вышла за пределы допустимого,sensor_3
2022-01-01 01:55:00,597,3,деликатесы,5.8,Температура в пределах допустимого,sensor_3
2022-01-01 02:25:01,598,2,вареные колбасы,6.1,Температура вышла за пределы допустимого,sensor_2
2022-01-01 02:55:01,599,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2022-01-01 03:35:01,600,6,молочный накопитель правый,6.6,Температура вышла за пределы допустимого,sensor_6
2022-01-01 03:40:00,601,2,вареные колбасы,5.9,Температура в пределах допустимого,sensor_2
2022-01-01 04:10:01,602,3,деликатесы,7.2,Температура вышла за пределы допустимого,sensor_3
2022-01-01 04:20:01,603,6,молочный накопитель правый,6,Температура в пределах допустимого,sensor_6
2022-01-01 04:25:01,604,4,горка возле первой кассы,6,Температура вышла за пределы допустимого,sensor_4
2022-01-01 04:25:01,605,7,сырое мясо,5.5,Температура вышла за пределы допустимого,sensor_7
2022-01-01 04:45:00,606,4,горка возле первой кассы,3.9,Температура в пределах допустимого,sensor_4
2022-01-01 05:05:01,607,3,деликатесы,5.8,Температура в пределах допустимого,sensor_3
2022-01-01 05:10:01,608,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-01 05:50:01,609,7,сырое мясо,4.6,Температура вышла за пределы допустимого,sensor_7
2022-01-01 06:00:01,610,7,сырое мясо,3.8,Температура в пределах допустимого,sensor_7
2022-01-01 06:40:01,611,7,сырое мясо,4.9,Температура вышла за пределы допустимого,sensor_7
2022-01-01 06:50:01,612,7,сырое мясо,3.9,Температура в пределах допустимого,sensor_7
2022-01-01 07:00:01,613,2,вареные колбасы,8.4,Температура вышла за пределы допустимого,sensor_2
2022-01-01 07:00:01,614,6,молочный накопитель правый,7.8,Температура вышла за пределы допустимого,sensor_6
2022-01-01 07:20:01,615,6,молочный накопитель правый,5.8,Температура в пределах допустимого,sensor_6
2022-01-01 07:25:01,616,3,деликатесы,7.9,Температура вышла за пределы допустимого,sensor_3
2022-01-01 07:35:00,617,2,вареные колбасы,5.4,Температура в пределах допустимого,sensor_2
2022-01-01 07:35:01,618,7,сырое мясо,6.3,Температура вышла за пределы допустимого,sensor_7
